id_dipendente,first_name,last_name,email,gender,salario,data assunzione,id_autonoleggio,id_manager,numero_di_telefono
178,Alva,Breukelman,abreukelman4x@patch.com,Genderqueer,48444.01,12/17/2020,152.63,9871.14,8716285093
179,Howey,Kehri,hkehri4y@google.com.au,Polygender,448526.88,2/8/2021,216.16,38389.94,2508824712
180,Sidnee,Reah,sreah4z@oracle.com,Male,21087.22,1/5/2021,4.67,44419.48,0110368754
181,Sybyl,Lancashire,slancashire50@e-recht24.de,Male,286171.97,5/21/2020,299.04,42566.62,9200442153
182,Bili,Switland,bswitland51@opensource.org,Genderqueer,264243.04,7/7/2020,251.18,23529.9,4544284120
183,Dahlia,Pougher,dpougher52@liveinternet.ru,Polygender,354478.66,1/13/2021,251.59,9079.85,8619524321
184,Louisette,Penwright,lpenwright53@sourceforge.net,Genderfluid,359531.31,8/15/2020,96.57,44153.16,6744634348
185,Jamal,Shadfourth,jshadfourth54@altervista.org,Male,57260.44,7/8/2020,210.54,2881.47,0022161821
186,Zed,Yakunin,zyakunin55@pen.io,Male,293572.0,3/31/2020,303.61,42218.52,2730618163
187,Nina,Prescot,nprescot56@freewebs.com,Non-binary,412988.81,1/5/2021,236.22,37790.36,0075376172
188,Elianore,McHenry,emchenry57@ucoz.com,Bigender,104396.78,8/18/2020,454.14,28443.24,4081763186
189,Wyn,Cazalet,wcazalet58@walmart.com,Female,426662.89,5/17/2020,30.34,33782.15,5363061880
190,Kendra,Henrichs,khenrichs59@telegraph.co.uk,Male,22660.83,12/25/2020,486.91,44295.66,4681617423
191,Dallis,Volett,dvolett5a@amazon.de,Agender,57418.59,2/27/2020,66.0,41059.91,1092567437
192,Verina,Rist,vrist5b@utexas.edu,Female,239221.47,9/30/2020,289.82,9317.58,9726493633
193,Nikaniki,Stolting,nstolting5c@stanford.edu,Polygender,43432.94,9/21/2020,200.77,42410.12,7517806076
194,Shir,Peris,speris5d@earthlink.net,Female,393777.02,3/31/2020,143.85,1477.78,4839330476
195,Creight,Sammars,csammars5e@goodreads.com,Agender,340068.86,8/15/2020,26.66,12898.14,0248444646
196,Amelie,Breede,abreede5f@patch.com,Genderqueer,123095.03,7/16/2020,253.13,45090.37,4003982290
197,Natalya,Hadley,nhadley5g@godaddy.com,Bigender,181101.0,6/24/2020,420.37,30481.63,3333377330
198,Adela,Dulany,adulany5h@newsvine.com,Genderfluid,116951.55,9/25/2020,24.98,25791.81,3925579699
199,Berti,Tonry,btonry5i@nyu.edu,Genderfluid,98322.5,1/3/2021,422.62,4136.09,0844140961
200,Gennie,Kirlin,gkirlin5j@google.co.jp,Genderfluid,202508.31,5/18/2020,256.26,5481.52,1864316934
201,Becca,Aronovich,baronovich5k@senate.gov,Female,484241.36,3/5/2020,350.19,31225.88,9400478496
202,Jewell,Liddy,jliddy5l@linkedin.com,Polygender,250901.97,12/15/2020,17.51,17335.7,1054255792
203,Alecia,Canero,acanero5m@fc2.com,Female,176438.41,11/23/2020,194.73,49768.61,2886745332
204,Philly,Stickells,pstickells5n@mysql.com,Polygender,414995.52,10/6/2020,439.36,9264.82,8026302737
205,Cinnamon,Biernacki,cbiernacki5o@rediff.com,Polygender,286008.91,6/29/2020,160.2,47941.09,4783645213
206,Brena,Archell,barchell5p@tiny.cc,Male,193108.11,3/3/2020,5.3,41444.08,4877840869
207,Dermot,Beardsall,dbeardsall5q@senate.gov,Non-binary,468762.2,10/3/2020,395.94,15004.03,9073296161
208,Carolyn,Paige,cpaige5r@dedecms.com,Genderfluid,381503.54,8/22/2020,418.04,30687.91,4202319834
209,Jammie,Oades,joades5s@mac.com,Non-binary,168640.47,3/22/2020,462.95,43230.59,6929241989
210,Alfred,Tiesman,atiesman5t@prlog.org,Bigender,306644.2,6/19/2020,459.51,25588.11,3954635259
211,Kaile,D'Agostini,kdagostini5u@pinterest.com,Genderfluid,252202.19,12/31/2020,484.72,24759.77,1308361521
212,Gilburt,Braxton,gbraxton5v@businessinsider.com,Female,276929.26,5/20/2020,345.58,46369.39,5775176596
213,Jack,MacTrustam,jmactrustam5w@sohu.com,Non-binary,28419.16,2/19/2020,284.81,9859.34,5652615486
214,Cherilynn,Byne,cbyne5x@typepad.com,Agender,28601.22,9/13/2020,85.74,12234.3,9206608339
215,Brody,Guillford,bguillford5y@thetimes.co.uk,Genderqueer,326271.27,2/14/2020,102.78,25599.14,4689472815
216,Alejandrina,Spores,aspores5z@hp.com,Bigender,129639.64,8/16/2020,141.19,28609.94,0018936857
217,Bary,Mogridge,bmogridge60@simplemachines.org,Agender,381182.63,11/17/2020,55.34,12127.79,1471945472
218,Lizabeth,Goodings,lgoodings61@alibaba.com,Non-binary,69620.33,1/25/2021,116.18,26782.49,7247119934
219,Myrtie,Zeal,mzeal62@irs.gov,Polygender,477135.38,5/27/2020,387.35,30402.07,0938238442
220,Ainslie,Dominiak,adominiak63@trellian.com,Female,446269.52,4/14/2020,315.98,11971.13,7927361635
221,Fredek,Cubbino,fcubbino64@purevolume.com,Non-binary,123636.91,1/21/2021,125.45,42037.91,0759962820
222,Maynord,Janda,mjanda65@weather.com,Female,168245.7,6/19/2020,351.63,26219.82,5536305603
223,Helena,Lackmann,hlackmann66@phoca.cz,Non-binary,449810.85,6/25/2020,157.29,25249.49,9284651018
224,Gelya,de Vaen,gdevaen67@geocities.jp,Female,482175.43,2/22/2020,102.67,16489.86,9343416024
225,Hyacinthe,Salmons,hsalmons68@freewebs.com,Agender,58183.24,3/29/2020,266.99,27867.59,2773035143
226,Axel,Baumann,abaumann69@jugem.jp,Bigender,256498.43,3/3/2020,395.71,9485.4,2951899084
227,Alia,Maclean,amaclean6a@bing.com,Genderqueer,474525.85,8/31/2020,212.2,48644.76,1712312626
228,Eadmund,Guerrieri,eguerrieri6b@wired.com,Non-binary,32131.37,12/29/2020,60.94,5193.5,8337656824
229,Ruthy,Lenihan,rlenihan6c@arstechnica.com,Male,241410.46,10/9/2020,110.09,43191.73,4952363864
230,Gleda,McLemon,gmclemon6d@who.int,Female,363060.54,7/4/2020,389.01,39535.54,7397455042
231,Rik,Teggart,rteggart6e@cnet.com,Female,341866.86,12/10/2020,302.58,23496.58,6390245483
232,Nancee,Garlee,ngarlee6f@gizmodo.com,Genderqueer,36444.63,10/20/2020,336.44,19284.83,8059011308
233,Charmaine,Peters,cpeters6g@sitemeter.com,Agender,24250.56,6/3/2020,119.95,24251.56,3960550618
234,Catrina,Louiset,clouiset6h@amazon.co.uk,Polygender,32592.32,12/14/2020,431.3,3803.29,2212099975
235,Davis,Tweedle,dtweedle6i@a8.net,Female,409527.46,9/26/2020,336.94,43637.81,8042076568
236,Dominick,Giraudou,dgiraudou6j@about.com,Genderfluid,6042.13,11/2/2020,370.02,39661.27,7987790419
237,Umberto,Senton,usenton6k@unicef.org,Agender,222775.58,12/9/2020,326.43,25934.55,7263675579
238,My,Upcraft,mupcraft6l@artisteer.com,Genderqueer,138906.07,11/3/2020,409.45,12250.08,1647534232
239,Shir,Whall,swhall6m@house.gov,Female,234788.36,1/9/2021,306.23,16496.41,4822668134
240,Nonie,Richard,nrichard6n@quantcast.com,Bigender,57740.22,2/22/2020,408.07,5985.56,6232113241
241,Brenn,Djurevic,bdjurevic6o@apache.org,Male,459907.49,7/30/2020,133.48,26231.01,5412770835
242,Demetris,Isaksen,disaksen6p@tinypic.com,Female,42555.68,11/9/2020,478.5,30540.82,3418101739
243,Toma,Ockenden,tockenden6q@etsy.com,Polygender,400745.1,1/9/2021,200.75,7422.07,7022655294
244,Selestina,Lennox,slennox6r@irs.gov,Genderfluid,245282.77,4/30/2020,280.17,25462.47,4361005486
